Year,OPRHP Region,County,Facility,Attendance
2005,Finger Lakes,Cayuga,Fillmore Glen St Pk,106199
2005,Finger Lakes,Cayuga,Long Point St Pk,35184
2005,Finger Lakes,Cayuga,Springbrook Greens,0
2005,Finger Lakes,Chemung,Newtown Battlefield,18559
2005,Finger Lakes,Chemung,Soaring Eagles Golf Course,43247
2005,Finger Lakes,Ontario,Ganondagan,27431
2005,Finger Lakes,Ontario,H H Spencer,7295
2005,Finger Lakes,Ontario,Honeoye Bt Lau,29129
2005,Finger Lakes,Ontario/Seneca,Seneca Lake St Pk,187520
2005,Finger Lakes,Schuyler,Watkins Glen St Pk,392931
2005,Finger Lakes,Seneca,Bonavista Golf Course,17101
2005,Finger Lakes,Seneca,Cayuga Lake St Pk,133516
2005,Finger Lakes,Seneca,Lodi Point Marina/Boat,26035
2005,Finger Lakes,Seneca,Sampson St Pk,188434
2005,Finger Lakes,Steuben,Indian Hills Golf Course,0
2005,Finger Lakes,Steuben,Pinnacle Golf,35126
2005,Finger Lakes,Steuben,Stony Brook St Pk,99904
2005,Finger Lakes,Tompkins,Allan Treman Marina,162478
2005,Finger Lakes,Tompkins,Buttermilk Falls St Pk,151387
2005,Finger Lakes,Tompkins,Finger Lakes Admin.,0
2005,Finger Lakes,Tompkins,Robert H Treman St Pk,162965
2005,Finger Lakes,Tompkins,Taughannock Falls St Pk,389251
2005,Finger Lakes,Wayne,Beechwood,9935
2005,Finger Lakes,Wayne,Canadaigua Btlau Ontrio,42478
2005,Finger Lakes,Wayne,Chimney Bluffs,54024
2005,Finger Lakes,Wayne,Deans Cove Boat Launch,15519
2005,Finger Lakes,Yates,Keuka Lake St Pk,85575
2005,Genesee,Allegany/Cattaraugus/Livingston/Monroe,Genesee Valley Greenway,7396
2005,Genesee,Genesee,Darien Lakes State Park,61555
2005,Genesee,Livingston,Conesus Lake Boat Launch,20304
2005,Genesee,Livingston/Wyoming,Letchworth State Park,640797
2005,Genesee,Monroe,Braddock Bay,29371
2005,Genesee,Monroe,Durand Eastman,37100
2005,Genesee,Monroe,Genesee River Park,578
2005,Genesee,Monroe,Hamlin Beach State Park,259153
2005,Genesee,Monroe,Irondquoit Bay Boat Lnch,37536
2005,Genesee,Orleans,Lakeside Beach St Pk,70872
2005,Genesee,Orleans,Oak Orchard Boat Launch,9562
2005,Genesee,Wyoming,Silver Lake,32155
2005,Long Island,Nassau,Hempstead Lake St Pk,327416
2005,Long Island,Nassau,Jones Beach,6393868
2005,Long Island,Nassau,Planting Fields A,167514
2005,Long Island,Nassau,Valley Stream St Pk,171317
2005,Long Island,Nassau/Suffolk,Bethpage Golf Course,864997
2005,Long Island,Nassau/Suffolk,Trailview,42380
2005,Long Island,Suffolk,Bayard C. A.,123115
2005,Long Island,Suffolk,Belmont Lakes St Pk,387058
2005,Long Island,Suffolk,Brentwood Sp,106626
2005,Long Island,Suffolk,Brookhaven State Park,4376
2005,Long Island,Suffolk,Caleb Smith State Park,32942
2005,Long Island,Suffolk,Camp Hero,131990
2005,Long Island,Suffolk,Captree St Pk,1336222
2005,Long Island,Suffolk,Caumsett St Pk,262707
2005,Long Island,Suffolk,Cold Spring Harbor,59493
2005,Long Island,Suffolk,Connetquot River St Pk,258940
2005,Long Island,Suffolk,Heckscher St Park,830409
2005,Long Island,Suffolk,Hither Hills,360880
2005,Long Island,Suffolk,Montauk Downs,224995
2005,Long Island,Suffolk,Montauk Point,901341
2005,Long Island,Suffolk,Napeague State Park,175150
2005,Long Island,Suffolk,Nissequogue River,32438
2005,Long Island,Suffolk,Orient Beach St Pk,78619
2005,Long Island,Suffolk,Robert Moses St Pk - Long Island,3445865
2005,Long Island,Suffolk,Sag Harbour,32968
2005,Long Island,Suffolk,Shadmore,104215
2005,Long Island,Suffolk,Sunken Meadow St Pk,2111860
2005,Long Island,Suffolk,Walt Whitman House,16745
2005,Long Island,Suffolk,Wildwood State Park,278550
2005,New York City,Bronx,Roberto Clemente,1400167
2005,New York City,Kings,Empire Fulton Ferry,239215
2005,New York City,Kings,Marsha P. Johnson State Park (former East River State Park until 2020),0
2005,New York City,New York,Riverbank Fitness Cntr,39969
2005,New York City,New York,Riverbank Rollr-Ice Rnks,286136
2005,New York City,New York,Riverbank State Park,1712563
2005,New York City,Queens,Bayswater Point St Pk,3284
2005,New York City,Queens,Gantry Plaza,102320
2005,New York City,Richmond,Clay Pit Ponds,42126
2005,Niagara,Erie,Beaver Island,316220
2005,Niagara,Erie,Big 6 Marina,41506
2005,Niagara,Erie,Buckhorn,31095
2005,Niagara,Erie,Buffalo Harbor St Pk & Marina,0
2005,Niagara,Erie,Evangola St Pk,103694
2005,Niagara,Erie,Knox Farm Sp,58517
2005,Niagara,Erie,Woodlawn Beach,169049
2005,Niagara,Niagara,Artpark,108073
2005,Niagara,Niagara,Deveaux Woods,28371
2005,Niagara,Niagara,Devils Hole,153845
2005,Niagara,Niagara,Four  Mile Creek,50211
2005,Niagara,Niagara,Ft Niagara,357120
2005,Niagara,Niagara,Golden Hill St Pk,257111
2005,Niagara,Niagara,Joseph Davis St Pk,21007
2005,Niagara,Niagara,Niagara Reservation,7762999
2005,Niagara,Niagara,Reservoir St Pk,90356
2005,Niagara,Niagara,Whirlpool,268625
2005,Niagara,Niagara,Wilson Tuscarora St Pk,236382
2005,Palisades,Dutchess/Orange/Putnam/Rockland,Appalachian Trail,3596
2005,Palisades,Orange,Fort Montgomery,5553
2005,Palisades,Orange,Goosepond Mountain,940
2005,Palisades,Orange,Highland Lakes,1371
2005,Palisades,Orange,Knox Headquarters,18234
2005,Palisades,Orange,National Purple Heart Hall Of Honor,0
2005,Palisades,Orange,New Windsor Cantonment,15484
2005,Palisades,Orange,Schunnemunk State Park,19039
2005,Palisades,Orange,Sterling Forest,113856
2005,Palisades,Orange,Storm King,2293
2005,Palisades,Orange,Tiorati,266906
2005,Palisades,Orange,Washington Headquarters,19423
2005,Palisades,Orange/Rockland,Bear Mountain St Pk,1252938
2005,Palisades,Orange/Rockland,Harriman Group Camp,250381
2005,Palisades,Orange/Rockland,Harriman Hiker Trail,29847
2005,Palisades,Orange/Rockland,Sebago Lake,114032
2005,Palisades,Rockland,Anthony Wayne,1384785
2005,Palisades,Rockland,Blauvelt,10884
2005,Palisades,Rockland,Harriman Beaver Pond,70217
2005,Palisades,Rockland,Haverstraw Beach,43580
2005,Palisades,Rockland,High Tor St Pk,67054
2005,Palisades,Rockland,Hook Mountain,62177
2005,Palisades,Rockland,Lake Welch,289928
2005,Palisades,Rockland,Nyack Beach St Pk,272254
2005,Palisades,Rockland,Palisades,3682
2005,Palisades,Rockland,Rockland Lake State Park,2040648
2005,Palisades,Rockland,Stony Point Battlefield,27364
2005,Palisades,Rockland,Tallman Mountain St Pk,321519
2005,Palisades,Sullivan,Lake Superior,18540
2005,Palisades,Ulster,Bristol Beach,19282
2005,Palisades,Ulster,Minnewaska Park,324944
2005,Palisades,Ulster,Senate House,13029
2005,Palisades,Ulster,Sojourner Truth State Park,0
2005,Saratoga,Albany,John Boyd Thacher Pk,288523
2005,Saratoga,Albany,Schuyler Mansion,3635
2005,Saratoga,Albany,Thompson Lake St Pk,48334
2005,Saratoga,Columbia,Hudson River Islands,0
2005,Saratoga,Delaware,John Burroughs Memorial,4
2005,Saratoga,Essex,Crown Point,37901
2005,Saratoga,Essex,John Brown Farm,90727
2005,Saratoga,Fulton,Johnson Hall,59384
2005,Saratoga,Greene,Athens,0
2005,Saratoga,Greene,Coxsackie,0
2005,Saratoga,Montgomery,Schoharie Crossing,79452
2005,Saratoga,Rensselaer,Bennington Battlefield,19411
2005,Saratoga,Rensselaer,Cherry Plain St Pk,26685
2005,Saratoga,Rensselaer,Crailo,5795
2005,Saratoga,Rensselaer,Grafton Lakes St Pk,169876
2005,Saratoga,Rensselaer,Schodack Island,34081
2005,Saratoga,Saratoga,Grants Cottage,2318
2005,Saratoga,Saratoga,Peebles Island,66584
2005,Saratoga,Saratoga,Saratoga Lake Boat Lnch,78591
2005,Saratoga,Saratoga,Saratoga Springs,890941
2005,Saratoga,Saratoga/Warren,Moreau Lake St Pk,338109
2005,Saratoga,Schoharie,Max V Shaul Campsite,4769
2005,Saratoga,Schoharie,Minekill,62736
2005,Taconic,Columbia,Clermont,88395
2005,Taconic,Columbia,Copake Falls,189061
2005,Taconic,Columbia,Lake Taghkanic St Park,172000
2005,Taconic,Columbia,Olana,108435
2005,Taconic,Columbia/Dutchess,Rudd Pond,18678
2005,Taconic,Dutchess,Clinton House,1414
2005,Taconic,Dutchess,James Baird,322801
2005,Taconic,Dutchess,Mills Norrie St Pk,253501
2005,Taconic,Dutchess,Staatsburgh Shs,19143
2005,Taconic,Dutchess/Putnam,Hudson Highlands,162511
2005,Taconic,Dutchess/Ulster,Walkway Over The Hudson,0
2005,Taconic,Putnam,Clarence Fahnestock,199975
2005,Taconic,Putnam,Taconic Outdoor Education Center,23699
2005,Taconic,Westchester,F D Roosevelt,622720
2005,Taconic,Westchester,John Jay Homestead,50143
2005,Taconic,Westchester,Old Croton Aqueduct,817245
2005,Taconic,Westchester,Philipse Manor,24488
2005,Taconic,Westchester,Rockefeller Preserve,272406
2005,Thousand Islands,Clinton,Cumberland Bay St Pk,51057
2005,Thousand Islands,Clinton,Great Chazy Boat Launch,29979
2005,Thousand Islands,Clinton,Macomb Reservation,39410
2005,Thousand Islands,Clinton,Point Au Roche,94696
2005,Thousand Islands,Clinton,Point Au Roche Boat Lau,15100
2005,Thousand Islands,Jefferson,Black River Trail,32494
2005,Thousand Islands,Jefferson,Burnham Pnt River Park,14143
2005,Thousand Islands,Jefferson,Canoe-Picnic Pnt River,7783
2005,Thousand Islands,Jefferson,Cedar Pnt River Park,68438
2005,Thousand Islands,Jefferson,Chaumont Boat Launch,25893
2005,Thousand Islands,Jefferson,Dewolf Point,8384
2005,Thousand Islands,Jefferson,Grass Pnt River Park,38629
2005,Thousand Islands,Jefferson,Keewaydin St Park,60418
2005,Thousand Islands,Jefferson,Kring Point,54609
2005,Thousand Islands,Jefferson,Long Point River Park,22246
2005,Thousand Islands,Jefferson,Mary Island River Park,3369
2005,Thousand Islands,Jefferson,Rock Island,3620
2005,Thousand Islands,Jefferson,Sackets Harbor Btl Field,90923
2005,Thousand Islands,Jefferson,Southwick Beach St Pk,96435
2005,Thousand Islands,Jefferson,Stony Creek,23364
2005,Thousand Islands,Jefferson,Thousand Island Admin.,1
2005,Thousand Islands,Jefferson,Waterson Point Docking,820
2005,Thousand Islands,Jefferson,Wehle State Park,20113
2005,Thousand Islands,Jefferson,Wellesley Island St Pk,175272
2005,Thousand Islands,Jefferson,Westcott Beach St Pk,118624
2005,Thousand Islands,Lewis,Whetstone Gulf,82856
2005,Thousand Islands,St Lawrence,Black Lk Boat Launch,16724
2005,Thousand Islands,St Lawrence,Cedar Island River Park,1940
2005,Thousand Islands,St Lawrence,Coles Creek,95560
2005,Thousand Islands,St Lawrence,Eel Weir St Park,9415
2005,Thousand Islands,St Lawrence,Higley Flow St Park,32462
2005,Thousand Islands,St Lawrence,Jacques Cartier St Pk,32105
2005,Thousand Islands,St Lawrence,Robert Moses St Pk - Thousand Islands,234635
2005,Thousand Islands,St Lawrence,St Lawrence Golf Course,37015
2005,Thousand Islands,St Lawrence,Wilson Hill Boat Launch,12835
2004,Allegany,Cattaraugus,Allegany Quaker Area,719567
2004,Allegany,Cattaraugus,Allegany Red House Area,761212
2004,Allegany,Chautauqua,Lake Erie St Pk,150104
2004,Allegany,Chautauqua,Long Point Marina,173181
2004,Allegany,Chautauqua,Midway State Park,0
2004,Central,Broome,Chenango Valley St Pk,214121
2004,Central,Broome,Chittengo Lndg,4761
2004,Central,Broome/Delaware,Oquaga State Park,30526
2004,Central,Chenango,Bowman Lake St Pk,41218
2004,Central,Chenango,Hunts Pond State Park,6248
2004,Central,Herkimer,Herkimer Home,25377
2004,Central,Madison,Chittenango Fls St Pk,46834
2004,Central,Madison,Lorenzo,44303
2004,Central,Oneida,Delta Lake St Pk,113826
2004,Central,Oneida,Oriskany Battlefield,12925
2004,Central,Oneida,Pixley Falls State Park,36372
2004,Central,Oneida,Steuben Memorial,2101
2004,Central,Oneida,Verona Beach State Park,150938
2004,Central,Onondaga,Clark Reservation,51668
2004,Central,Onondaga,Green Lakes State Park,827467
2004,Central,Onondaga/Madison/Oneida,Old Erie Canal,100511
2004,Central,Oswego,Battle Isl Golf Course,38807
2004,Central,Oswego,Fort Ontario,139007
2004,Central,Oswego,Mexico Point Boat Launch,28512
2004,Central,Oswego,Pine Grove Boatlaunch,0
2004,Central,Oswego,Sandy Island Beach,15185
2004,Central,Oswego,Selkirk Shores,150380
2004,Central,Otsego,Betty And Wilbur Davis State Park,0
2004,Central,Otsego,Canadarago Boat Lnch,28639
2004,Central,Otsego,Gilbert Lake St Pk,84811
2004,Central,Otsego,Glimmerglass State Park,76524
2004,Finger Lakes,Cayuga,Fair Haven St Pk,252124
2004,Finger Lakes,Cayuga,Fillmore Glen St Pk,103980
2004,Finger Lakes,Cayuga,Long Point St Pk,22341
2004,Finger Lakes,Cayuga,Springbrook Greens,0
2004,Finger Lakes,Chemung,Newtown Battlefield,0
2004,Finger Lakes,Chemung,Soaring Eagles Golf Course,66213
2004,Finger Lakes,Ontario,Ganondagan,30534
2004,Finger Lakes,Ontario,H H Spencer,8514
2004,Finger Lakes,Ontario,Honeoye Bt Lau,31572
2004,Finger Lakes,Ontario/Seneca,Seneca Lake St Pk,188984
2004,Finger Lakes,Schuyler,Watkins Glen St Pk,386316
2004,Finger Lakes,Seneca,Bonavista Golf Course,14076
2004,Finger Lakes,Seneca,Cayuga Lake St Pk,150499
2004,Finger Lakes,Seneca,Lodi Point Marina/Boat,20363
2004,Finger Lakes,Seneca,Sampson St Pk,182469
2004,Finger Lakes,Steuben,Indian Hills Golf Course,0
2004,Finger Lakes,Steuben,Pinnacle Golf,28055
2004,Finger Lakes,Steuben,Stony Brook St Pk,98645
2004,Finger Lakes,Tompkins,Allan Treman Marina,132838
2004,Finger Lakes,Tompkins,Buttermilk Falls St Pk,148914
2004,Finger Lakes,Tompkins,Finger Lakes Admin.,0
2004,Finger Lakes,Tompkins,Robert H Treman St Pk,149808
2004,Finger Lakes,Tompkins,Taughannock Falls St Pk,313615
2004,Finger Lakes,Wayne,Beechwood,14546
2004,Finger Lakes,Wayne,Canadaigua Btlau Ontrio,39674
2004,Finger Lakes,Wayne,Chimney Bluffs,35737
2004,Finger Lakes,Wayne,Deans Cove Boat Launch,20712
2004,Finger Lakes,Yates,Keuka Lake St Pk,82578
2004,Genesee,Allegany/Cattaraugus/Livingston/Monroe,Genesee Valley Greenway,0
2004,Genesee,Genesee,Darien Lakes State Park,54429
2004,Genesee,Livingston,Conesus Lake Boat Launch,17643
2004,Genesee,Livingston/Wyoming,Letchworth State Park,669110
2004,Genesee,Monroe,Braddock Bay,0
2004,Genesee,Monroe,Durand Eastman,0
2004,Genesee,Monroe,Genesee River Park,0
2004,Genesee,Monroe,Hamlin Beach State Park,240568
2004,Genesee,Monroe,Irondquoit Bay Boat Lnch,0
2004,Genesee,Orleans,Lakeside Beach St Pk,76289
2004,Genesee,Orleans,Oak Orchard Boat Launch,10629
2004,Genesee,Wyoming,Silver Lake,27492
2004,Long Island,Nassau,Hempstead Lake St Pk,310059
2004,Long Island,Nassau,Jones Beach,5624676
2004,Long Island,Nassau,Planting Fields A,170767
2004,Long Island,Nassau,Valley Stream St Pk,162575
2004,Long Island,Nassau/Suffolk,Bethpage Golf Course,908302
2004,Long Island,Nassau/Suffolk,Trailview,35577
2004,Long Island,Suffolk,Bayard C. A.,125907
2004,Long Island,Suffolk,Belmont Lakes St Pk,308319
2004,Long Island,Suffolk,Brentwood Sp,107838
2004,Long Island,Suffolk,Brookhaven State Park,4695
2004,Long Island,Suffolk,Caleb Smith State Park,33849
2004,Long Island,Suffolk,Camp Hero,135274
2004,Long Island,Suffolk,Captree St Pk,1456140
2004,Long Island,Suffolk,Caumsett St Pk,307661
2004,Long Island,Suffolk,Cold Spring Harbor,46611
2004,Long Island,Suffolk,Connetquot River St Pk,281686
2004,Long Island,Suffolk,Heckscher St Park,855230
2004,Long Island,Suffolk,Hither Hills,357026
2004,Long Island,Suffolk,Montauk Downs,230263
2004,Long Island,Suffolk,Montauk Point,895650
2004,Long Island,Suffolk,Napeague State Park,184650
2004,Long Island,Suffolk,Nissequogue River,29453
2004,Long Island,Suffolk,Orient Beach St Pk,78875
2004,Long Island,Suffolk,Robert Moses St Pk - Long Island,3463082
2004,Long Island,Suffolk,Sag Harbour,33845
2004,Long Island,Suffolk,Shadmore,118935
2004,Long Island,Suffolk,Sunken Meadow St Pk,1695351
2004,Long Island,Suffolk,Walt Whitman House,16654
2004,Long Island,Suffolk,Wildwood State Park,260414
2004,New York City,Bronx,Roberto Clemente,743412
2004,New York City,Kings,Empire Fulton Ferry,196669
2004,New York City,Kings,Marsha P. Johnson State Park (former East River State Park until 2020),0
2004,New York City,New York,Riverbank Fitness Cntr,32787
2004,New York City,New York,Riverbank Rollr-Ice Rnks,261934
2004,New York City,New York,Riverbank State Park,1610082
2004,New York City,Queens,Bayswater Point St Pk,9886
2004,New York City,Queens,Gantry Plaza,117614
2004,New York City,Richmond,Clay Pit Ponds,38379
2004,Niagara,Erie,Beaver Island,262568
2004,Niagara,Erie,Big 6 Marina,28515
2004,Niagara,Erie,Buckhorn,31896
2004,Niagara,Erie,Buffalo Harbor St Pk & Marina,0
2004,Niagara,Erie,Evangola St Pk,94167
2004,Niagara,Erie,Knox Farm Sp,49425
2004,Niagara,Erie,Woodlawn Beach,151359
2004,Niagara,Niagara,Artpark,105127
2004,Niagara,Niagara,Deaveaux Woods,26416
2004,Niagara,Niagara,Devils Hole,145065
2004,Niagara,Niagara,Four  Mile Creek,43974
2004,Niagara,Niagara,Ft Niagara,424577
2004,Niagara,Niagara,Golden Hill St Pk,237098
2004,Niagara,Niagara,Joseph Davis St Pk,24760
2004,Niagara,Niagara,Niagara Reservation,7779887
2004,Niagara,Niagara,Reservoir St Pk,81609
2004,Niagara,Niagara,Whirlpool,262210
2004,Niagara,Niagara,Wilson Tuscarora St Pk,175385
2004,Palisades,Dutchess/Orange/Putnam/Rockland,Appalachian Trail,0
2004,Palisades,Orange,Fort Montgomery,4681
2004,Palisades,Orange,Goosepond Mountain,3
2004,Palisades,Orange,Highland Lakes,4
2004,Palisades,Orange,Knox Headquarters,14933
2004,Palisades,Orange,National Purple Heart Hall Of Honor,0
2004,Palisades,Orange,New Windsor Cantonment,17199
2004,Palisades,Orange,Schunnemunk State Park,5916
2004,Palisades,Orange,Sterling Forest,83661
2004,Palisades,Orange,Storm King,0
2004,Palisades,Orange,Tiorati,267817
2004,Palisades,Orange,Washington Headquarters,17914
2004,Palisades,Orange/Rockland,Bear Mountain St Pk,1381240
2004,Palisades,Orange/Rockland,Harriman Group Camp,339197
2004,Palisades,Orange/Rockland,Harriman Hiker Trail,27100
2004,Palisades,Orange/Rockland,Sebago Lake,94028
2004,Palisades,Rockland,Anthony Wayne,1365494
2004,Palisades,Rockland,Blauvelt,0
2004,Palisades,Rockland,Harriman Beaver Pond,75202
2004,Palisades,Rockland,Haverstraw Beach,0
2004,Palisades,Rockland,High Tor St Pk,51437
2004,Palisades,Rockland,Hook Mountain,0
2004,Palisades,Rockland,Lake Welch,186750
2004,Palisades,Rockland,Nyack Beach St Pk,229369
2004,Palisades,Rockland,Palisades,0
2004,Palisades,Rockland,Rockland Lake State Park,1759534
2004,Palisades,Rockland,Stony Point Battlefield,25988
2004,Palisades,Rockland,Tallman Mountain St Pk,333853
2004,Palisades,Sullivan,Lake Superior,0
2004,Palisades,Ulster,Bristol Beach,20116
2004,Palisades,Ulster,Minnewaska Park,343988
2004,Palisades,Ulster,Senate House,15178
2004,Palisades,Ulster,Sojourner Truth State Park,0
2004,Saratoga,Albany,John Boyd Thacher Pk,307443
2004,Saratoga,Albany,Schuyler Mansion,4400
2004,Saratoga,Albany,Thompson Lake St Pk,48304
2004,Saratoga,Columbia,Hudson River Islands,0
2004,Saratoga,Delaware,John Burroughs Memorial,0
2004,Saratoga,Essex,Crown Point,47224
2004,Saratoga,Essex,John Brown Farm,71435
2004,Saratoga,Fulton,Johnson Hall,65737
2004,Saratoga,Greene,Athens,0
2004,Saratoga,Greene,Coxsackie,0
2004,Saratoga,Montgomery,Schoharie Crossing,84237
2004,Saratoga,Rensselaer,Bennington Battlefield,18990
2004,Saratoga,Rensselaer,Cherry Plain St Pk,16571
2004,Saratoga,Rensselaer,Crailo,7046
2004,Saratoga,Rensselaer,Grafton Lakes St Pk,159268
2004,Saratoga,Rensselaer,Schodack Island,31971
2004,Saratoga,Saratoga,Grants Cottage,44
2004,Saratoga,Saratoga,Peebles Island,52125
2004,Saratoga,Saratoga,Saratoga Lake Boat Lnch,63320
2004,Saratoga,Saratoga,Saratoga Springs,942524
2004,Saratoga,Saratoga/Warren,Moreau Lake St Pk,275587
2004,Saratoga,Schoharie,Max V Shaul Campsite,6811
2004,Saratoga,Schoharie,Minekill,60585
2004,Taconic,Columbia,Clermont,74622
2004,Taconic,Columbia,Copake Falls,172445
2004,Taconic,Columbia,Lake Taghkanic St Park,147096
2004,Taconic,Columbia,Olana,105392
2004,Taconic,Columbia/Dutchess,Rudd Pond,16746
2004,Taconic,Dutchess,Clinton House,1712
2004,Taconic,Dutchess,James Baird,448586
2004,Taconic,Dutchess,Mills Norrie St Pk,251855
2004,Taconic,Dutchess,Staatsburgh Shs,21186
2004,Taconic,Dutchess/Putnam,Hudson Highlands,127460
2004,Taconic,Dutchess/Ulster,Walkway Over The Hudson,0
2004,Taconic,Putnam,Clarence Fahnestock,163330
2004,Taconic,Putnam,Taconic Outdoor Education Center,21851
2004,Taconic,Westchester,F D Roosevelt,621783
2004,Taconic,Westchester,John Jay Homestead,60721
2004,Taconic,Westchester,Old Croton Aqueduct,832026
2004,Taconic,Westchester,Philipse Manor,25209
